#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   793    0.25409E+04   -0.96080E+02    0.17158E-07   -0.96080E+02    0.15397E+02   -0.68354E-09    0.17158E-07   -0.68354E-09    0.10292E-13
   794    0.25440E+04   -0.94443E+02    0.17096E-07   -0.94443E+02    0.15192E+02   -0.67011E-09    0.17096E-07   -0.67011E-09    0.10243E-13
   795    0.25469E+04   -0.92780E+02    0.17035E-07   -0.92780E+02    0.14992E+02   -0.65671E-09    0.17035E-07   -0.65671E-09    0.10194E-13
   796    0.25498E+04   -0.91104E+02    0.16972E-07   -0.91104E+02    0.14797E+02   -0.64332E-09    0.16972E-07   -0.64332E-09    0.10145E-13
   797    0.25524E+04   -0.89400E+02    0.16909E-07   -0.89400E+02    0.14605E+02   -0.62997E-09    0.16909E-07   -0.62997E-09    0.10097E-13
   798    0.25547E+04   -0.87685E+02    0.16846E-07   -0.87685E+02    0.14420E+02   -0.61664E-09    0.16846E-07   -0.61664E-09    0.10049E-13
   799    0.25569E+04   -0.85950E+02    0.16783E-07   -0.85950E+02    0.14240E+02   -0.60334E-09    0.16783E-07   -0.60334E-09    0.10001E-13
   800    0.25590E+04   -0.84196E+02    0.16719E-07   -0.84196E+02    0.14064E+02   -0.59008E-09    0.16719E-07   -0.59008E-09    0.99531E-14
   801    0.25608E+04   -0.82430E+02    0.16655E-07   -0.82430E+02    0.13894E+02   -0.57685E-09    0.16655E-07   -0.57685E-09    0.99058E-14
   802    0.25622E+04   -0.80629E+02    0.16590E-07   -0.80629E+02    0.13729E+02   -0.56366E-09    0.16590E-07   -0.56366E-09    0.98588E-14
   803    0.25637E+04   -0.78832E+02    0.16525E-07   -0.78832E+02    0.13569E+02   -0.55050E-09    0.16525E-07   -0.55050E-09    0.98120E-14
   804    0.25649E+04   -0.77008E+02    0.16460E-07   -0.77008E+02    0.13415E+02   -0.53738E-09    0.16460E-07   -0.53738E-09    0.97655E-14
   805    0.25659E+04   -0.75172E+02    0.16394E-07   -0.75172E+02    0.13266E+02   -0.52430E-09    0.16394E-07   -0.52430E-09    0.97193E-14
   806    0.25667E+04   -0.73324E+02    0.16328E-07   -0.73324E+02    0.13122E+02   -0.51125E-09    0.16328E-07   -0.51125E-09    0.96733E-14
   807    0.25672E+04   -0.71464E+02    0.16262E-07   -0.71464E+02    0.12985E+02   -0.49824E-09    0.16262E-07   -0.49824E-09    0.96276E-14
   808    0.25675E+04   -0.69586E+02    0.16196E-07   -0.69586E+02    0.12854E+02   -0.48527E-09    0.16196E-07   -0.48527E-09    0.95822E-14
   809    0.25677E+04   -0.67703E+02    0.16129E-07   -0.67703E+02    0.12728E+02   -0.47234E-09    0.16129E-07   -0.47234E-09    0.95370E-14
   810    0.25676E+04   -0.65801E+02    0.16061E-07   -0.65801E+02    0.12608E+02   -0.45945E-09    0.16061E-07   -0.45945E-09    0.94921E-14
   811    0.25672E+04   -0.63888E+02    0.15994E-07   -0.63888E+02    0.12494E+02   -0.44659E-09    0.15994E-07   -0.44659E-09    0.94474E-14
   812    0.25667E+04   -0.61968E+02    0.15926E-07   -0.61968E+02    0.12387E+02   -0.43378E-09    0.15926E-07   -0.43378E-09    0.94030E-14
   813    0.25660E+04   -0.60042E+02    0.15858E-07   -0.60042E+02    0.12285E+02   -0.42100E-09    0.15858E-07   -0.42100E-09    0.93589E-14
   814    0.25652E+04   -0.58106E+02    0.15790E-07   -0.58106E+02    0.12189E+02   -0.40827E-09    0.15790E-07   -0.40827E-09    0.93150E-14
   815    0.25641E+04   -0.56163E+02    0.15721E-07   -0.56163E+02    0.12099E+02   -0.39558E-09    0.15721E-07   -0.39558E-09    0.92713E-14
   816    0.25626E+04   -0.54213E+02    0.15652E-07   -0.54213E+02    0.12016E+02   -0.38293E-09    0.15652E-07   -0.38293E-09    0.92279E-14
   817    0.25610E+04   -0.52257E+02    0.15583E-07   -0.52257E+02    0.11938E+02   -0.37032E-09    0.15583E-07   -0.37032E-09    0.91848E-14
   818    0.25594E+04   -0.50296E+02    0.15514E-07   -0.50296E+02    0.11868E+02   -0.35775E-09    0.15514E-07   -0.35775E-09    0.91419E-14
   819    0.25574E+04   -0.48329E+02    0.15444E-07   -0.48329E+02    0.11803E+02   -0.34523E-09    0.15444E-07   -0.34523E-09    0.90993E-14
   820    0.25552E+04   -0.46358E+02    0.15374E-07   -0.46358E+02    0.11744E+02   -0.33274E-09    0.15374E-07   -0.33274E-09    0.90568E-14
   821    0.25528E+04   -0.44385E+02    0.15304E-07   -0.44385E+02    0.11691E+02   -0.32031E-09    0.15304E-07   -0.32031E-09    0.90147E-14
   822    0.25502E+04   -0.42409E+02    0.15233E-07   -0.42409E+02    0.11646E+02   -0.30791E-09    0.15233E-07   -0.30791E-09    0.89728E-14
   823    0.25474E+04   -0.40431E+02    0.15163E-07   -0.40431E+02    0.11606E+02   -0.29556E-09    0.15163E-07   -0.29556E-09    0.89311E-14
   824    0.25443E+04   -0.38451E+02    0.15092E-07   -0.38451E+02    0.11573E+02   -0.28326E-09    0.15092E-07   -0.28326E-09    0.88896E-14
   825    0.25411E+04   -0.36472E+02    0.15021E-07   -0.36472E+02    0.11546E+02   -0.27100E-09    0.15021E-07   -0.27100E-09    0.88484E-14
   826    0.25376E+04   -0.34493E+02    0.14949E-07   -0.34493E+02    0.11527E+02   -0.25878E-09    0.14949E-07   -0.25878E-09    0.88074E-14
   827    0.25338E+04   -0.32516E+02    0.14878E-07   -0.32516E+02    0.11513E+02   -0.24661E-09    0.14878E-07   -0.24661E-09    0.87667E-14
   828    0.25300E+04   -0.30540E+02    0.14806E-07   -0.30540E+02    0.11506E+02   -0.23449E-09    0.14806E-07   -0.23449E-09    0.87262E-14
   829    0.25259E+04   -0.28568E+02    0.14734E-07   -0.28568E+02    0.11506E+02   -0.22241E-09    0.14734E-07   -0.22241E-09    0.86859E-14
   830    0.25217E+04   -0.26600E+02    0.14662E-07   -0.26600E+02    0.11513E+02   -0.21039E-09    0.14662E-07   -0.21039E-09    0.86458E-14
   831    0.25172E+04   -0.24637E+02    0.14589E-07   -0.24637E+02    0.11525E+02   -0.19841E-09    0.14589E-07   -0.19841E-09    0.86060E-14
   832    0.25125E+04   -0.22679E+02    0.14517E-07   -0.22679E+02    0.11544E+02   -0.18647E-09    0.14517E-07   -0.18647E-09    0.85664E-14
   833    0.25076E+04   -0.20726E+02    0.14444E-07   -0.20726E+02    0.11569E+02   -0.17459E-09    0.14444E-07   -0.17459E-09    0.85270E-14
   834    0.25024E+04   -0.18780E+02    0.14371E-07   -0.18780E+02    0.11601E+02   -0.16275E-09    0.14371E-07   -0.16275E-09    0.84878E-14
   835    0.24972E+04   -0.16842E+02    0.14298E-07   -0.16842E+02    0.11640E+02   -0.15096E-09    0.14298E-07   -0.15096E-09    0.84489E-14
   836    0.24916E+04   -0.14911E+02    0.14224E-07   -0.14911E+02    0.11685E+02   -0.13923E-09    0.14224E-07   -0.13923E-09    0.84102E-14
   837    0.24859E+04   -0.12990E+02    0.14151E-07   -0.12990E+02    0.11737E+02   -0.12754E-09    0.14151E-07   -0.12754E-09    0.83717E-14
   838    0.24800E+04   -0.11078E+02    0.14077E-07   -0.11078E+02    0.11795E+02   -0.11590E-09    0.14077E-07   -0.11590E-09    0.83334E-14
   839    0.24738E+04   -0.91746E+01    0.14004E-07   -0.91746E+01    0.11859E+02   -0.10432E-09    0.14004E-07   -0.10432E-09    0.82953E-14
   840    0.24676E+04   -0.72830E+01    0.13930E-07   -0.72830E+01    0.11932E+02   -0.92781E-10    0.13930E-07   -0.92781E-10    0.82574E-14
   841    0.24611E+04   -0.54045E+01    0.13855E-07   -0.54045E+01    0.12009E+02   -0.81297E-10    0.13855E-07   -0.81297E-10    0.82198E-14
   842    0.24544E+04   -0.35360E+01    0.13781E-07   -0.35360E+01    0.12092E+02   -0.69866E-10    0.13781E-07   -0.69866E-10    0.81823E-14
   843    0.24475E+04   -0.16835E+01    0.13707E-07   -0.16835E+01    0.12182E+02   -0.58487E-10    0.13707E-07   -0.58487E-10    0.81451E-14
   844    0.24404E+04    0.15654E+00    0.13632E-07    0.15654E+00    0.12279E+02   -0.47161E-10    0.13632E-07   -0.47161E-10    0.81080E-14
   845    0.24332E+04    0.19813E+01    0.13558E-07    0.19813E+01    0.12381E+02   -0.35888E-10    0.13558E-07   -0.35888E-10    0.80712E-14
   846    0.24258E+04    0.37901E+01    0.13483E-07    0.37901E+01    0.12492E+02   -0.24669E-10    0.13483E-07   -0.24669E-10    0.80346E-14
   847    0.24183E+04    0.55833E+01    0.13408E-07    0.55833E+01    0.12606E+02   -0.13504E-10    0.13408E-07   -0.13504E-10    0.79981E-14
   848    0.24106E+04    0.73588E+01    0.13333E-07    0.73588E+01    0.12728E+02   -0.23935E-11    0.13333E-07   -0.23935E-11    0.79619E-14
   849    0.24026E+04    0.91174E+01    0.13258E-07    0.91174E+01    0.12855E+02    0.86622E-11    0.13258E-07    0.86622E-11    0.79259E-14
   850    0.23946E+04    0.10858E+02    0.13183E-07    0.10858E+02    0.12989E+02    0.19663E-10    0.13183E-07    0.19663E-10    0.78900E-14
   851    0.23863E+04    0.12579E+02    0.13107E-07    0.12579E+02    0.13129E+02    0.30607E-10    0.13107E-07    0.30607E-10    0.78544E-14
   852    0.23779E+04    0.14282E+02    0.13032E-07    0.14282E+02    0.13276E+02    0.41495E-10    0.13032E-07    0.41495E-10    0.78189E-14
   853    0.23693E+04    0.15965E+02    0.12956E-07    0.15965E+02    0.13427E+02    0.52325E-10    0.12956E-07    0.52325E-10    0.77837E-14
   854    0.23605E+04    0.17626E+02    0.12881E-07    0.17626E+02    0.13586E+02    0.63095E-10    0.12881E-07    0.63095E-10    0.77486E-14
   855    0.23515E+04    0.19268E+02    0.12805E-07    0.19268E+02    0.13750E+02    0.73806E-10    0.12805E-07    0.73806E-10    0.77137E-14
   856    0.23425E+04    0.20887E+02    0.12730E-07    0.20887E+02    0.13918E+02    0.84455E-10    0.12730E-07    0.84455E-10    0.76790E-14
   857    0.23332E+04    0.22484E+02    0.12654E-07    0.22484E+02    0.14093E+02    0.95042E-10    0.12654E-07    0.95042E-10    0.76445E-14
   858    0.23238E+04    0.24059E+02    0.12578E-07    0.24059E+02    0.14276E+02    0.10557E-09    0.12578E-07    0.10557E-09    0.76102E-14
   859    0.23143E+04    0.25611E+02    0.12502E-07    0.25611E+02    0.14461E+02    0.11602E-09    0.12502E-07    0.11602E-09    0.75761E-14
   860    0.23046E+04    0.27139E+02    0.12426E-07    0.27139E+02    0.14652E+02    0.12642E-09    0.12426E-07    0.12642E-09    0.75422E-14
   861    0.22948E+04    0.28643E+02    0.12350E-07    0.28643E+02    0.14850E+02    0.13674E-09    0.12350E-07    0.13674E-09    0.75084E-14
   862    0.22848E+04    0.30122E+02    0.12274E-07    0.30122E+02    0.15052E+02    0.14700E-09    0.12274E-07    0.14700E-09    0.74748E-14
   863    0.22747E+04    0.31576E+02    0.12198E-07    0.31576E+02    0.15260E+02    0.15719E-09    0.12198E-07    0.15719E-09    0.74414E-14
   864    0.22645E+04    0.33004E+02    0.12122E-07    0.33004E+02    0.15473E+02    0.16731E-09    0.12122E-07    0.16731E-09    0.74082E-14
   865    0.22539E+04    0.34405E+02    0.12046E-07    0.34405E+02    0.15691E+02    0.17736E-09    0.12046E-07    0.17736E-09    0.73752E-14
   866    0.22436E+04    0.35780E+02    0.11970E-07    0.35780E+02    0.15913E+02    0.18733E-09    0.11970E-07    0.18733E-09    0.73423E-14
   867    0.22330E+04    0.37127E+02    0.11894E-07    0.37127E+02    0.16142E+02    0.19724E-09    0.11894E-07    0.19724E-09    0.73096E-14
   868    0.22223E+04    0.38447E+02    0.11818E-07    0.38447E+02    0.16375E+02    0.20706E-09    0.11818E-07    0.20706E-09    0.72771E-14
   869    0.22114E+04    0.39739E+02    0.11741E-07    0.39739E+02    0.16612E+02    0.21681E-09    0.11741E-07    0.21681E-09    0.72448E-14
   870    0.22004E+04    0.41003E+02    0.11665E-07    0.41003E+02    0.16854E+02    0.22649E-09    0.11665E-07    0.22649E-09    0.72127E-14
   871    0.21893E+04    0.42237E+02    0.11589E-07    0.42237E+02    0.17101E+02    0.23609E-09    0.11589E-07    0.23609E-09    0.71807E-14
   872    0.21782E+04    0.43444E+02    0.11513E-07    0.43444E+02    0.17352E+02    0.24560E-09    0.11513E-07    0.24560E-09    0.71489E-14
   873    0.21668E+04    0.44620E+02    0.11437E-07    0.44620E+02    0.17608E+02    0.25504E-09    0.11437E-07    0.25504E-09    0.71172E-14
   874    0.21555E+04    0.45766E+02    0.11361E-07    0.45766E+02    0.17868E+02    0.26440E-09    0.11361E-07    0.26440E-09    0.70858E-14
   875    0.21439E+04    0.46882E+02    0.11285E-07    0.46882E+02    0.18131E+02    0.27367E-09    0.11285E-07    0.27367E-09    0.70545E-14
   876    0.21323E+04    0.47969E+02    0.11209E-07    0.47969E+02    0.18399E+02    0.28286E-09    0.11209E-07    0.28286E-09    0.70233E-14
   877    0.21207E+04    0.49023E+02    0.11133E-07    0.49023E+02    0.18671E+02    0.29197E-09    0.11133E-07    0.29197E-09    0.69924E-14
   878    0.21089E+04    0.50046E+02    0.11057E-07    0.50046E+02    0.18946E+02    0.30099E-09    0.11057E-07    0.30099E-09    0.69616E-14
   879    0.20970E+04    0.51039E+02    0.10981E-07    0.51039E+02    0.19225E+02    0.30992E-09    0.10981E-07    0.30992E-09    0.69309E-14
   880    0.20852E+04    0.52000E+02    0.10905E-07    0.52000E+02    0.19508E+02    0.31877E-09    0.10905E-07    0.31877E-09    0.69005E-14
   881    0.20731E+04    0.52927E+02    0.10830E-07    0.52927E+02    0.19794E+02    0.32752E-09    0.10830E-07    0.32752E-09    0.68702E-14
   882    0.20611E+04    0.53823E+02    0.10754E-07    0.53823E+02    0.20083E+02    0.33619E-09    0.10754E-07    0.33619E-09    0.68400E-14
   883    0.20490E+04    0.54684E+02    0.10678E-07    0.54684E+02    0.20376E+02    0.34476E-09    0.10678E-07    0.34476E-09    0.68100E-14
   884    0.20367E+04    0.55515E+02    0.10603E-07    0.55515E+02    0.20671E+02    0.35325E-09    0.10603E-07    0.35325E-09    0.67802E-14
   885    0.20244E+04    0.56311E+02    0.10527E-07    0.56311E+02    0.20970E+02    0.36163E-09    0.10527E-07    0.36163E-09    0.67505E-14
   886    0.20121E+04    0.57073E+02    0.10452E-07    0.57073E+02    0.21272E+02    0.36993E-09    0.10452E-07    0.36993E-09    0.67210E-14
   887    0.19997E+04    0.57802E+02    0.10377E-07    0.57802E+02    0.21575E+02    0.37813E-09    0.10377E-07    0.37813E-09    0.66917E-14
   888    0.19873E+04    0.58497E+02    0.10302E-07    0.58497E+02    0.21883E+02    0.38623E-09    0.10302E-07    0.38623E-09    0.66625E-14
   889    0.19747E+04    0.59157E+02    0.10227E-07    0.59157E+02    0.22191E+02    0.39423E-09    0.10227E-07    0.39423E-09    0.66334E-14
   890    0.19622E+04    0.59782E+02    0.10152E-07    0.59782E+02    0.22503E+02    0.40214E-09    0.10152E-07    0.40214E-09    0.66045E-14
   891    0.19497E+04    0.60374E+02    0.10077E-07    0.60374E+02    0.22817E+02    0.40994E-09    0.10077E-07    0.40994E-09    0.65758E-14
   892    0.19371E+04    0.60932E+02    0.10002E-07    0.60932E+02    0.23132E+02    0.41765E-09    0.10002E-07    0.41765E-09    0.65472E-14
   893    0.19244E+04    0.61455E+02    0.99275E-08    0.61455E+02    0.23451E+02    0.42525E-09    0.99275E-08    0.42525E-09    0.65187E-14
   894    0.19118E+04    0.61942E+02    0.98530E-08    0.61942E+02    0.23770E+02    0.43274E-09    0.98530E-08    0.43274E-09    0.64904E-14
   895    0.18991E+04    0.62396E+02    0.97787E-08    0.62396E+02    0.24090E+02    0.44014E-09    0.97787E-08    0.44014E-09    0.64623E-14
   896    0.18864E+04    0.62814E+02    0.97046E-08    0.62814E+02    0.24413E+02    0.44742E-09    0.97046E-08    0.44742E-09    0.64343E-14
   897    0.18736E+04    0.63198E+02    0.96305E-08    0.63198E+02    0.24737E+02    0.45460E-09    0.96305E-08    0.45460E-09    0.64064E-14
   898    0.18610E+04    0.63547E+02    0.95566E-08    0.63547E+02    0.25062E+02    0.46168E-09    0.95566E-08    0.46168E-09    0.63787E-14
   899    0.18483E+04    0.63860E+02    0.94829E-08    0.63860E+02    0.25389E+02    0.46864E-09    0.94829E-08    0.46864E-09    0.63512E-14
   900    0.18355E+04    0.64139E+02    0.94094E-08    0.64139E+02    0.25716E+02    0.47549E-09    0.94094E-08    0.47549E-09    0.63237E-14
   901    0.18228E+04    0.64382E+02    0.93360E-08    0.64382E+02    0.26044E+02    0.48224E-09    0.93360E-08    0.48224E-09    0.62964E-14
   902    0.18101E+04    0.64590E+02    0.92628E-08    0.64590E+02    0.26373E+02    0.48887E-09    0.92628E-08    0.48887E-09    0.62693E-14
   903    0.17972E+04    0.64763E+02    0.91897E-08    0.64763E+02    0.26702E+02    0.49539E-09    0.91897E-08    0.49539E-09    0.62423E-14
   904    0.17846E+04    0.64901E+02    0.91168E-08    0.64901E+02    0.27031E+02    0.50180E-09    0.91168E-08    0.50180E-09    0.62154E-14
   905    0.17719E+04    0.65003E+02    0.90442E-08    0.65003E+02    0.27362E+02    0.50810E-09    0.90442E-08    0.50810E-09    0.61887E-14
   906    0.17592E+04    0.65070E+02    0.89717E-08    0.65070E+02    0.27692E+02    0.51429E-09    0.89717E-08    0.51429E-09    0.61621E-14
   907    0.17466E+04    0.65102E+02    0.88994E-08    0.65102E+02    0.28021E+02    0.52038E-09    0.88994E-08    0.52038E-09    0.61357E-14
   908    0.17341E+04    0.65100E+02    0.88273E-08    0.65100E+02    0.28351E+02    0.52635E-09    0.88273E-08    0.52635E-09    0.61094E-14
   909    0.17215E+04    0.65062E+02    0.87554E-08    0.65062E+02    0.28681E+02    0.53222E-09    0.87554E-08    0.53222E-09    0.60832E-14
   910    0.17089E+04    0.64991E+02    0.86836E-08    0.64991E+02    0.29011E+02    0.53798E-09    0.86836E-08    0.53798E-09    0.60571E-14
   911    0.16963E+04    0.64884E+02    0.86121E-08    0.64884E+02    0.29339E+02    0.54363E-09    0.86121E-08    0.54363E-09    0.60312E-14
   912    0.16838E+04    0.64743E+02    0.85409E-08    0.64743E+02    0.29668E+02    0.54918E-09    0.85409E-08    0.54918E-09    0.60054E-14
   913    0.16711E+04    0.64568E+02    0.84698E-08    0.64568E+02    0.29995E+02    0.55462E-09    0.84698E-08    0.55462E-09    0.59798E-14
   914    0.16588E+04    0.64359E+02    0.83989E-08    0.64359E+02    0.30322E+02    0.55996E-09    0.83989E-08    0.55996E-09    0.59543E-14
   915    0.16464E+04    0.64117E+02    0.83283E-08    0.64117E+02    0.30647E+02    0.56519E-09    0.83283E-08    0.56519E-09    0.59289E-14
   916    0.16341E+04    0.63841E+02    0.82579E-08    0.63841E+02    0.30971E+02    0.57032E-09    0.82579E-08    0.57032E-09    0.59036E-14
   917    0.16218E+04    0.63533E+02    0.81877E-08    0.63533E+02    0.31295E+02    0.57534E-09    0.81877E-08    0.57534E-09    0.58785E-14
   918    0.16096E+04    0.63190E+02    0.81178E-08    0.63190E+02    0.31617E+02    0.58026E-09    0.81178E-08    0.58026E-09    0.58535E-14
   919    0.15975E+04    0.62815E+02    0.80481E-08    0.62815E+02    0.31937E+02    0.58508E-09    0.80481E-08    0.58508E-09    0.58286E-14
   920    0.15853E+04    0.62407E+02    0.79786E-08    0.62407E+02    0.32256E+02    0.58979E-09    0.79786E-08    0.58979E-09    0.58039E-14
   921    0.15734E+04    0.61966E+02    0.79094E-08    0.61966E+02    0.32573E+02    0.59440E-09    0.79094E-08    0.59440E-09    0.57793E-14
   922    0.15614E+04    0.61494E+02    0.78405E-08    0.61494E+02    0.32888E+02    0.59891E-09    0.78405E-08    0.59891E-09    0.57548E-14
   923    0.15495E+04    0.60990E+02    0.77718E-08    0.60990E+02    0.33200E+02    0.60332E-09    0.77718E-08    0.60332E-09    0.57304E-14
   924    0.15376E+04    0.60454E+02    0.77033E-08    0.60454E+02    0.33511E+02    0.60762E-09    0.77033E-08    0.60762E-09    0.57062E-14
   925    0.15260E+04    0.59887E+02    0.76352E-08    0.59887E+02    0.33819E+02    0.61183E-09    0.76352E-08    0.61183E-09    0.56821E-14
   926    0.15143E+04    0.59290E+02    0.75672E-08    0.59290E+02    0.34126E+02    0.61594E-09    0.75672E-08    0.61594E-09    0.56581E-14
   927    0.15027E+04    0.58662E+02    0.74996E-08    0.58662E+02    0.34429E+02    0.61994E-09    0.74996E-08    0.61994E-09    0.56342E-14
   928    0.14913E+04    0.58003E+02    0.74322E-08    0.58003E+02    0.34730E+02    0.62385E-09    0.74322E-08    0.62385E-09    0.56105E-14
   929    0.14799E+04    0.57316E+02    0.73651E-08    0.57316E+02    0.35028E+02    0.62766E-09    0.73651E-08    0.62766E-09    0.55868E-14
   930    0.14686E+04    0.56599E+02    0.72983E-08    0.56599E+02    0.35323E+02    0.63137E-09    0.72983E-08    0.63137E-09    0.55633E-14
   931    0.14574E+04    0.55853E+02    0.72318E-08    0.55853E+02    0.35616E+02    0.63498E-09    0.72318E-08    0.63498E-09    0.55399E-14
   932    0.14463E+04    0.55079E+02    0.71656E-08    0.55079E+02    0.35904E+02    0.63850E-09    0.71656E-08    0.63850E-09    0.55167E-14
